Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Num,Pct,Num,Pct,Num,Pct,Status
11,2023,2023-11-23,11,12,,DET,,GNB,L 22-29,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,2023,2023-12-03,12,13,,DET,@,NOR,W 33-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,2023,2023-12-10,13,14,,DET,@,CHI,L 13-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,2023,2023-12-16,14,15,,DET,,DEN,W 42-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,2023,2023-12-24,15,16,,DET,@,MIN,W 30-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,2023,2023-12-30,16,17,,DET,@,DAL,L 19-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,2023,2024-01-07,17,18,,DET,,MIN,W 30-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
18,2024,2024-09-08,1,1,23.216,DET,,LAR,W 26-20,,,,,,,,,,,,0,0%,0,0%,9,35%,
19,2024,2024-09-15,2,2,23.223,DET,,TAM,L 16-20,,,,,,,,,,,,0,0%,0,0%,10,39%,
20,2024,2024-09-22,3,3,23.230,DET,@,ARI,W 20-13,,,,,,,,,,,,0,0%,5,8%,3,13%,
21,2024,2024-09-30,4,4,23.238,DET,,SEA,W 42-29,*,0.0,5,1,6,0,0,0,0,0,0,0,0%,89,99%,0,0%,
22,2024,2024-10-13,5,6,23.251,DET,@,DAL,W 47-9,,,,,,,,,,,,0,0%,18,26%,9,32%,
23,2024,2024-10-20,6,7,23.258,DET,@,MIN,W 31-29,,,,,,,,,,,,0,0%,0,0%,3,10%,
24,2024,2024-10-27,7,8,23.265,DET,,TEN,W 52-14,,0.0,0,1,1,0,0,0,0,0,0,0,0%,17,22%,7,21%,
25,2024,2024-11-03,8,9,23.272,DET,@,GNB,W 24-14,,0.0,6,0,6,0,0,0,0,0,0,0,0%,41,63%,5,23%,
26,2024,2024-11-10,9,10,23.279,DET,@,HOU,W 26-23,,,,,,,,,,,,0,0%,0,0%,11,37%,
27,2024,2024-11-17,10,11,23.286,DET,,JAX,W 52-6,,0.0,0,0,0,0,0,0,0,0,1,0,0%,3,6%,4,15%,
28,2024,2024-11-24,11,12,23.293,DET,@,IND,W 24-6,,,,,,,,,,,,0,0%,0,0%,6,25%,
