Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
11,2022,2022-11-24,11,12,24.008,DET,,BUF,L 25-28,,2.0,2,0,2,2,2,0,0,0,1,0,0,0,0%,5,6%,10,38%,
12,2022,2022-12-04,12,13,24.018,DET,,JAX,W 40-14,,1.0,1,0,1,1,2,0,0,0,0,0,0,0,0%,12,21%,16,62%,
13,2022,2022-12-11,13,14,24.025,DET,,MIN,W 34-23,,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0%,21,32%,10,34%,
14,2022,2022-12-18,14,15,24.032,DET,@,NYJ,W 20-17,,1.0,2,1,3,1,3,0,0,0,0,0,0,0,0%,25,40%,12,43%,
15,2022,2022-12-24,15,16,24.038,DET,@,CAR,L 23-37,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,14,21%,15,52%,
16,2022,2023-01-01,16,17,24.046,DET,,CHI,W 41-10,*,3.0,3,0,3,2,3,0,0,1,0,0,0,0,0%,33,63%,3,10%,
17,2022,2023-01-08,17,18,24.053,DET,@,GNB,W 20-16,*,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,30,50%,5,20%,
18,2023,2023-09-07,1,1,24.295,DET,@,KAN,W 21-20,,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0%,21,32%,7,26%,
19,2023,2023-09-17,2,2,24.305,DET,,SEA,L 31-37,*,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,11,15%,8,29%,
20,2023,2023-09-24,3,3,,DET,,ATL,W 20-6,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
21,2023,2023-09-28,4,4,,DET,@,GNB,W 34-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
22,2023,2023-10-08,5,5,,DET,,CAR,W 42-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
23,2023,2023-10-15,6,6,,DET,@,TAM,W 20-6,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
24,2023,2023-10-22,7,7,,DET,@,BAL,L 6-38,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
25,2023,2023-10-30,8,8,,DET,,LVR,W 26-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
26,2023,2023-11-12,9,10,,DET,@,LAC,W 41-38,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
27,2023,2023-11-19,10,11,,DET,,CHI,W 31-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
28,2023,2023-11-23,11,12,,DET,,GNB,L 22-29,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
29,2023,2023-12-03,12,13,,DET,@,NOR,W 33-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
30,2023,2023-12-10,13,14,,DET,@,CHI,L 13-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
31,2023,2023-12-16,14,15,,DET,,DEN,W 42-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
32,2023,2023-12-24,15,16,,DET,@,MIN,W 30-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
33,2023,2023-12-30,16,17,,DET,@,DAL,L 19-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
34,2023,2024-01-07,17,18,,DET,,MIN,W 30-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
35,2024,2024-09-08,1,1,,DET,,LAR,W 26-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,2024,2024-09-15,2,2,25.304,DET,,TAM,L 16-20,,,,,,,,,,,,,,0,0%,3,6%,0,0%,
37,2024,2024-09-22,3,3,,DET,@,ARI,W 20-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
38,2024,2024-09-30,4,4,25.319,DET,,SEA,W 42-29,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,14,16%,0,0%,
39,2024,2024-10-13,5,6,,DET,@,DAL,W 47-9,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
40,2024,2024-10-20,6,7,25.339,DET,@,MIN,W 31-29,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,9,15%,6,19%,
41,2024,2024-10-27,7,8,25.346,DET,,TEN,W 52-14,,0.0,1,2,3,0,1,0,0,0,0,0,0,0,0%,19,25%,13,39%,
42,2024,2024-11-03,8,9,25.353,DET,@,GNB,W 24-14,,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0%,36,55%,9,41%,
43,2024,2024-11-10,9,10,25.360,DET,@,HOU,W 26-23,,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0%,16,24%,11,37%,
44,2024,2024-11-17,10,11,26.001,DET,,JAX,W 52-6,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0%,15,31%,15,58%,
45,2024,2024-11-24,11,12,26.008,DET,@,IND,W 24-6,,,,,,,,,,,,,,0,0%,4,7%,14,58%,
