Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Num,Pct,Num,Pct,Num,Pct,Status
11,2023,2023-10-15,5,6,,TAM,,DET,L 6-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,2023,2023-10-22,6,7,,TAM,,ATL,L 13-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,2023,2023-10-26,7,8,,TAM,@,BUF,L 18-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,2023,2023-11-05,8,9,,TAM,@,HOU,L 37-39,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,2023,2023-11-12,9,10,,TAM,,TEN,W 20-6,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,2023,2023-12-10,13,14,,TAM,@,ATL,W 29-25,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,2023,2023-12-17,14,15,,TAM,@,GNB,W 34-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
18,2023,2023-12-24,15,16,,TAM,,JAX,W 30-12,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
19,2023,2023-12-31,16,17,,TAM,,NOR,L 13-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
20,2023,2024-01-07,17,18,,TAM,@,CAR,W 9-0,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
21,2024,2024-09-08,1,1,26.291,TAM,,WAS,W 37-20,,0.0,1,1,2,0,0,0,0,0,0,0,0%,19,32%,4,15%,
22,2024,2024-09-15,2,2,26.298,TAM,@,DET,W 20-16,,0.0,1,2,3,0,1,0,0,0,0,0,0%,22,26%,3,12%,
23,2024,2024-09-22,3,3,26.305,TAM,,DEN,L 7-26,,0.0,1,1,2,1,0,0,0,0,1,0,0%,24,35%,6,27%,
24,2024,2024-09-29,4,4,26.312,TAM,,PHI,W 33-16,,,,,,,,,,,,0,0%,14,25%,0,0%,
25,2024,2024-10-03,5,5,26.316,TAM,@,ATL,L 30-36,,,,,,,,,,,,0,0%,14,16%,0,0%,
26,2024,2024-10-13,6,6,26.326,TAM,@,NOR,W 51-27,,0.0,0,0,0,0,0,0,0,0,1,0,0%,9,13%,0,0%,
27,2024,2024-10-21,7,7,,TAM,,BAL,L 31-41,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
28,2024,2024-10-27,8,8,26.340,TAM,,ATL,L 26-31,,2.0,3,0,3,2,2,0,0,0,0,0,0%,13,21%,0,0%,
29,2024,2024-11-04,9,9,26.348,TAM,@,KAN,L 24-30,,0.0,0,1,1,0,0,0,0,0,0,0,0%,27,32%,0,0%,
30,2024,2024-11-10,10,10,,TAM,,SFO,L 20-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
31,2024,2024-11-24,11,12,27.002,TAM,@,NYG,W 30-7,,,,,,,,,,,,0,0%,8,14%,0,0%,
