Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
16,2022,2023-01-08,17,18,24.088,TAM,@,ATL,L 17-30,,0.0,2,3,5,0,0,0,0,0,0,0,0,0,0%,45,66%,25,90%,
17,2023,2023-09-10,1,1,,TAM,@,MIN,W 20-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
18,2023,2023-09-17,2,2,24.340,TAM,,CHI,W 27-17,,,,,,,,,,,,,,0,0%,0,0%,20,74%,
19,2023,2023-09-25,3,3,24.348,TAM,,PHI,L 11-25,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,0,0%,19,95%,
20,2023,2023-10-01,4,4,24.354,TAM,@,NOR,W 26-9,,,,,,,,,,,,,,0,0%,0,0%,21,81%,
21,2023,2023-10-15,5,6,,TAM,,DET,L 6-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
22,2023,2023-10-22,6,7,,TAM,,ATL,L 13-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
23,2023,2023-10-26,7,8,,TAM,@,BUF,L 18-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
24,2023,2023-11-05,8,9,,TAM,@,HOU,L 37-39,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
25,2023,2023-11-12,9,10,,TAM,,TEN,W 20-6,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
26,2023,2023-11-19,10,11,,TAM,@,SFO,L 14-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
27,2023,2023-11-26,11,12,25.045,TAM,@,IND,L 20-27,,,,,,,,,,,,,,0,0%,0,0%,13,48%,
28,2023,2023-12-03,12,13,25.052,TAM,,CAR,W 21-18,*,1.0,6,1,7,1,1,0,0,0,0,0,0,0,0%,71,99%,10,34%,
29,2023,2023-12-10,13,14,25.059,TAM,@,ATL,W 29-25,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,0,0%,21,66%,
30,2023,2023-12-17,14,15,25.066,TAM,@,GNB,W 34-20,,,,,,,,,,,,,,0,0%,0,0%,14,56%,
31,2023,2023-12-24,15,16,,TAM,,JAX,W 30-12,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
32,2023,2023-12-31,16,17,,TAM,,NOR,L 13-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
33,2023,2024-01-07,17,18,25.087,TAM,@,CAR,W 9-0,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,10,50%,
34,2024,2024-09-08,1,1,25.332,TAM,,WAS,W 37-20,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,19,70%,
35,2024,2024-09-15,2,2,25.339,TAM,@,DET,W 20-16,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,0,0%,20,77%,
36,2024,2024-09-22,3,3,25.346,TAM,,DEN,L 7-26,,,,,,,,,,,,,,0,0%,0,0%,21,95%,
37,2024,2024-09-29,4,4,25.353,TAM,,PHI,W 33-16,,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0%,0,0%,21,78%,
38,2024,2024-10-03,5,5,25.357,TAM,@,ATL,L 30-36,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,1,1%,24,75%,
39,2024,2024-10-13,6,6,26.001,TAM,@,NOR,W 51-27,,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0%,9,13%,29,79%,
40,2024,2024-10-21,7,7,26.009,TAM,,BAL,L 31-41,,,,,,,,,,,,,,0,0%,0,0%,25,86%,
41,2024,2024-10-27,8,8,26.015,TAM,,ATL,L 26-31,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,7,11%,21,78%,
42,2024,2024-11-04,9,9,26.023,TAM,@,KAN,L 24-30,,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0%,31,36%,22,79%,
43,2024,2024-11-10,10,10,26.029,TAM,,SFO,L 20-23,,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0%,12,19%,24,83%,
44,2024,2024-11-24,11,12,26.043,TAM,@,NYG,W 30-7,,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0%,8,14%,14,70%,
