Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
11,2023,2023-11-26,11,12,,NOR,@,ATL,L 15-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,2023,2023-12-03,12,13,,NOR,,DET,L 28-33,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,2023,2023-12-10,13,14,,NOR,,CAR,W 28-6,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,2023,2023-12-17,14,15,,NOR,,NYG,W 24-6,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,2023,2023-12-21,15,16,,NOR,@,LAR,L 22-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,2023,2023-12-31,16,17,,NOR,@,TAM,W 23-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,2023,2024-01-07,17,18,,NOR,,ATL,W 48-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
18,2024,2024-09-08,1,1,23.338,NOR,,CAR,W 47-10,,0.0,3,2,5,0,0,0,0%,11,19%,21,70%,
19,2024,2024-09-15,2,2,23.345,NOR,@,DAL,W 44-19,,0.0,1,0,1,0,0,0,0%,3,4%,20,74%,
20,2024,2024-09-22,3,3,23.352,NOR,,PHI,L 12-15,,,,,,,,0,0%,3,4%,15,88%,
21,2024,2024-09-29,4,4,23.359,NOR,@,ATL,L 24-26,,0.0,0,2,2,0,0,0,0%,0,0%,24,86%,
22,2024,2024-10-07,5,5,24.001,NOR,@,KAN,L 13-26,*,0.0,7,3,10,0,0,0,0%,73,87%,11,46%,
23,2024,2024-10-13,6,6,24.007,NOR,,TAM,L 27-51,,0.0,1,0,1,0,0,0,0%,9,12%,32,86%,
24,2024,2024-10-17,7,7,24.011,NOR,,DEN,L 10-33,,0.0,2,2,4,2,0,0,0%,26,40%,27,93%,
25,2024,2024-10-27,8,8,24.021,NOR,@,LAC,L 8-26,,,,,,,,0,0%,0,0%,31,91%,
26,2024,2024-11-03,9,9,24.028,NOR,@,CAR,L 22-23,,0.0,1,0,1,0,0,0,0%,0,0%,25,86%,
27,2024,2024-11-10,10,10,24.035,NOR,,ATL,W 20-17,,0.0,0,1,1,0,0,0,0%,0,0%,23,85%,
28,2024,2024-11-17,11,11,24.042,NOR,,CLE,W 35-14,,0.0,0,2,2,0,0,0,0%,1,1%,20,80%,
