Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Num,Pct,Num,Pct,Num,Pct,Status
11,2021,2021-11-21,11,11,,CAR,,WAS,L 21-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,2021,2021-11-28,12,12,,CAR,@,MIA,L 10-33,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,2021,2021-12-12,13,14,,CAR,,ATL,L 21-29,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,2021,2021-12-19,14,15,,CAR,@,BUF,L 14-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,2021,2021-12-26,15,16,,CAR,,TAM,L 6-32,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,2021,2022-01-02,16,17,,CAR,@,NOR,L 10-18,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,2021,2022-01-09,17,18,,CAR,@,TAM,L 17-41,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
18,2022,2022-09-11,1,1,22.289,CAR,,CLE,L 24-26,*,0.0,4,1,5,0,0,0,0,0,0,0,0%,76,95%,6,19%,
19,2022,2022-09-18,2,2,22.296,CAR,@,NYG,L 16-19,*,0.0,2,1,3,0,0,0,0,0,0,0,0%,66,90%,5,17%,
20,2022,2022-09-25,3,3,22.303,CAR,,NOR,W 22-14,*,0.0,1,1,2,0,1,1,0,0,3,0,0%,65,94%,4,14%,
21,2022,2022-10-02,4,4,22.310,CAR,,ARI,L 16-26,*,0.0,2,4,6,0,0,0,0,0,1,0,0%,74,97%,4,17%,
22,2022,2022-10-09,5,5,22.317,CAR,,SFO,L 15-37,*,0.0,1,0,1,0,0,0,0,0,0,0,0%,46,69%,5,18%,
23,2022,2022-10-16,6,6,,CAR,@,LAR,L 10-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
24,2022,2022-10-23,7,7,,CAR,,TAM,W 21-3,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
25,2022,2022-10-30,8,8,22.338,CAR,@,ATL,L 34-37,*,0.0,1,1,2,1,0,0,0,0,0,0,0%,67,100%,0,0%,
26,2022,2022-11-06,9,9,22.345,CAR,@,CIN,L 21-42,*,0.0,5,1,6,0,0,0,0,0,0,0,0%,67,91%,1,3%,
27,2022,2022-11-10,10,10,22.349,CAR,,ATL,W 25-15,*,0.0,1,2,3,0,0,1,18,0,1,0,0%,63,100%,1,3%,
28,2022,2022-11-20,11,11,22.359,CAR,@,BAL,L 3-13,*,0.0,4,0,4,1,0,0,0,0,0,0,0%,68,99%,3,13%,
29,2022,2022-11-27,12,12,23.001,CAR,,DEN,W 23-10,*,0.0,4,2,6,0,0,0,0,0,0,0,0%,58,97%,0,0%,
30,2022,2022-12-11,13,14,23.015,CAR,@,SEA,W 30-24,*,0.0,5,1,6,0,0,1,31,0,2,0,0%,51,94%,1,4%,
31,2022,2022-12-18,14,15,23.022,CAR,,PIT,L 16-24,*,0.0,2,1,3,0,0,0,0,0,0,0,0%,68,100%,1,4%,
32,2022,2022-12-24,15,16,23.028,CAR,,DET,W 37-23,*,0.0,5,1,6,0,0,0,0,0,0,0,0%,43,65%,1,3%,
33,2022,2023-01-01,16,17,,CAR,@,TAM,L 24-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
34,2022,2023-01-08,17,18,,CAR,@,NOR,W 10-7,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
35,2023,2023-09-10,1,1,23.288,CAR,@,ATL,L 10-24,*,0.0,0,1,1,0,0,0,0,0,0,0,0%,20,38%,2,8%,
36,2023,2023-09-18,2,2,,CAR,,NOR,L 17-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
37,2023,2023-09-24,3,3,,CAR,@,SEA,L 27-37,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
38,2023,2023-10-01,4,4,,CAR,,MIN,L 13-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
39,2023,2023-10-08,5,5,,CAR,@,DET,L 24-42,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
40,2023,2023-10-15,6,6,,CAR,@,MIA,L 21-42,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
41,2023,2023-10-29,7,8,,CAR,,HOU,W 15-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
42,2023,2023-11-05,8,9,,CAR,,IND,L 13-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
43,2023,2023-11-09,9,10,,CAR,@,CHI,L 13-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
44,2023,2023-11-19,10,11,,CAR,,DAL,L 10-33,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
45,2023,2023-11-26,11,12,,CAR,@,TEN,L 10-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
46,2023,2023-12-03,12,13,24.007,CAR,@,TAM,L 18-21,*,0.0,4,1,5,0,0,0,0,0,1,0,0%,32,52%,0,0%,
47,2023,2023-12-10,13,14,24.014,CAR,@,NOR,L 6-28,*,0.0,6,1,7,0,0,0,0,0,1,0,0%,52,100%,1,4%,
48,2023,2023-12-17,14,15,24.021,CAR,,ATL,W 9-7,*,0.0,5,1,6,1,0,0,0,0,0,0,0%,52,100%,0,0%,
49,2023,2023-12-24,15,16,24.028,CAR,,GNB,L 30-33,*,0.0,1,2,3,0,0,0,0,0,0,0,0%,64,97%,0,0%,
50,2023,2023-12-31,16,17,,CAR,@,JAX,L 0-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
51,2023,2024-01-07,17,18,24.042,CAR,,TAM,L 0-9,*,0.0,4,1,5,0,0,0,0,0,3,0,0%,56,86%,0,0%,
52,2024,2024-09-08,1,1,24.287,CAR,@,NOR,L 10-47,*,0.0,1,0,1,1,0,0,0,0,0,0,0%,66,100%,9,30%,
53,2024,2024-09-15,2,2,24.294,CAR,,LAC,L 3-26,*,0.0,4,2,6,0,0,1,0,0,2,0,0%,69,100%,5,21%,
54,2024,2024-09-22,3,3,24.301,CAR,@,LVR,W 36-22,*,0.0,1,1,2,0,0,0,0,0,0,0,0%,64,100%,3,10%,
55,2024,2024-09-29,4,4,24.308,CAR,,CIN,L 24-34,*,0.0,7,1,8,1,0,0,0,0,1,0,0%,67,100%,4,14%,
56,2024,2024-10-06,5,5,24.315,CAR,@,CHI,L 10-36,*,0.0,6,0,6,0,0,0,0,0,1,0,0%,71,95%,1,4%,
57,2024,2024-10-13,6,6,24.322,CAR,,ATL,L 20-38,*,0.0,3,1,4,0,0,0,0,0,2,0,0%,70,100%,0,0%,
58,2024,2024-10-20,7,7,24.329,CAR,@,WAS,L 7-40,*,0.0,4,1,5,0,0,0,0,0,1,0,0%,60,87%,0,0%,
59,2024,2024-10-27,8,8,24.336,CAR,@,DEN,L 14-28,*,0.0,1,1,2,0,0,0,0,0,2,0,0%,73,100%,0,0%,
60,2024,2024-11-03,9,9,24.343,CAR,,NOR,W 23-22,*,0.0,0,2,2,0,0,0,0,0,0,0,0%,79,100%,0,0%,
61,2024,2024-11-10,10,10,24.350,CAR,,NYG,W 20-17,*,0.0,6,2,8,0,0,0,0,0,1,0,0%,75,100%,1,3%,
62,2024,2024-11-24,11,12,24.364,CAR,,KAN,L 27-30,*,1.0,6,0,6,1,1,0,0,0,0,0,0%,74,100%,0,0%,
